timestamp,open,high,low,close,volume,rsi,ema12,ema26,macd,sma20,upper_band,lower_band,bollinger_width,force_index
2023-10-22 21:13:51,29819.48,29819.48,29819.47,29819.47,0.0055,3.40909090973922,29820.07889818515,29820.540406139946,-0.4615079547947971,29820.202500000003,29820.70019468562,29819.704805314384,0.0033379698586461703,-5.499999999119609e-05
2023-10-22 21:13:52,29819.48,29819.48,29819.03,29819.03,0.15238,2.2900763363230396,29819.91752923359,29820.428524203653,-0.5109949700636207,29820.139999999996,29820.860701412796,29819.419298587196,0.0048336554610395955,-0.06704720000035479
2023-10-22 21:13:53,29819.01,29819.01,29818.28,29818.28,0.05338,1.456310679899687,29819.665601659188,29820.26937426264,-0.6037726034519437,29820.039999999997,29821.136136756784,29818.94386324321,0.007351678648231314,-0.040035
2023-10-22 21:13:54,29818.29,29818.29,29818.28,29818.28,0.04705,0.9756097562914761,29819.45243217316,29820.122013206146,-0.6695810329874803,29819.9395,29821.280379130356,29818.598620869645,0.008993171366799458,0.0
2023-10-22 21:13:55,29818.28,29818.29,29818.28,29818.29,0.08161,1.4634146344371999,29819.27359645421,29819.98630852421,-0.7127120699988154,29819.840000000004,29821.358115174928,29818.32188482508,0.01018191361807359,0.0008161000001662615
2023-10-22 21:13:56,29818.28,29818.28,29818.28,29818.28,0.00518,1.456310679899687,29819.120735461256,29819.859915300192,-0.739179838936252,29819.739999999998,29821.393525738702,29818.086474261294,0.011090141890600303,-5.180000001055305e-05
2023-10-22 21:13:57,29818.29,29818.29,29818.28,29818.29,0.01553,1.9323671501388162,29818.99293000568,29819.74362527796,-0.7506952722796996,29819.640000000003,29821.39242388532,29817.887576114685,0.01175348787120449,0.0001553000000316388
2023-10-22 21:13:58,29818.29,29818.29,29818.28,29818.28,0.38464,1.449275362604098,29818.883248466344,29819.635208590702,-0.7519601243584475,29819.54,29821.365388206774,29817.714611793228,0.012242899835295336,-0.0038464000007836147
2023-10-22 21:13:59,29818.28,29818.29,29818.28,29818.28,0.06543,1.449275362604098,29818.79044100998,29819.53482276917,-0.7443817591883999,29819.439999999995,29821.31320159371,29817.56679840628,0.012563626907256866,0.0
2023-10-22 21:14:00,29818.29,29818.29,29815.0,29815.0,0.51752,0.5617977529222884,29818.207296239216,29819.198909971452,-0.9916137322361465,29819.175499999994,29821.86109882574,29816.48990117425,0.01801256259244874,-1.6974655999993975
2023-10-22 21:14:01,29815.0,29815.01,29812.76,29812.76,0.19936,0.3957783641960759,29817.369250663953,29818.72195367727,-1.3527030133191147,29818.7995,29822.675751444815,29814.923248555187,0.025998708934030244,-0.44656640000031916
2023-10-22 21:14:02,29812.77,29812.77,29812.62,29812.62,0.35263,0.3886010363480068,29816.638596715653,29818.269957108583,-1.631360392930219,29818.4165,29823.105363738498,29813.7276362615,0.03144944828641846,-0.04936819999979474
2023-10-22 21:14:03,29812.62,29812.62,29806.59,29806.6,4.66254,0.1456664239188683,29815.09419722094,29817.40551584128,-2.3113186203408986,29817.732500000002,29824.7096171094,29810.755382890602,0.0467984418962766,-28.068490800002035
2023-10-22 21:14:04,29806.6,29806.6,29806.59,29806.6,0.31591,0.15479876164133088,29813.787397648484,29816.605107260446,-2.817709611961618,29817.048,29825.499119141114,29808.596880858884,0.05668649117186087,0.0
2023-10-22 21:14:05,29806.6,29806.6,29806.59,29806.59,0.06716,0.15479876164133088,29812.680105702562,29815.863247463374,-3.18314176081185,29816.363,29825.86343123678,29806.862568763223,0.06372629174643628,-0.0006715999998924962
2023-10-22 21:14:06,29806.59,29806.6,29806.59,29806.6,0.0613,0.240192153742683,29811.744704825243,29815.177080984606,-3.4323761593623203,29815.678999999996,29825.932036315397,29805.425963684596,0.06877613832239136,0.0006129999999018764
2023-10-22 21:14:07,29806.6,29806.6,29806.59,29806.59,0.10929,0.255319148957156,29810.951673313666,29814.54100091167,-3.589327598005184,29814.9945,29825.76886035472,29804.22013964528,0.07227477673839958,-0.0010928999998250583
2023-10-22 21:14:08,29806.59,29806.6,29806.59,29806.59,1.15718,0.255319148957156,29810.280646650026,29813.952037881176,-3.671391231149755,29814.310000000005,29825.40519383863,29803.21480616138,0.07442864744228025,0.0
2023-10-22 21:14:09,29806.59,29806.59,29806.59,29806.59,0.01833,0.17035775128137232,29809.712854857713,29813.406701741827,-3.693846884114464,29813.625,29824.856481132156,29802.393518867844,0.07534461932861737,0.0
2023-10-22 21:14:10,29806.59,29806.59,29806.59,29806.59,0.00434,0.17050298380596018,29809.232415648836,29812.90176087206,-3.669345223224809,29812.980499999998,29824.276488062882,29801.684511937114,0.0757789920594094,0.0
2023-10-22 21:14:11,29806.6,29806.6,29806.59,29806.59,0.02121,0.08532423206827389,29808.8258901644,29812.434223029686,-3.6083328652857745,29812.336499999998,29823.5429554235,29801.130044576494,0.07517998747601645,0.0
2023-10-22 21:14:12,29806.6,29806.6,29806.59,29806.6,0.5109,0.17064846413660462,29808.48344552372,29812.00205836082,-3.5186128370987717,29811.715000000004,29822.73561513238,29800.694384867627,0.07393479464282014,0.005108999999182197
2023-10-22 21:14:13,29806.59,29806.6,29806.59,29806.59,0.29349,0.17050298377503736,29808.19214621238,29811.601165148906,-3.4090189365269907,29811.1305,29821.922698888244,29800.338301111755,0.0724038217084351,-0.0029348999995302072
2023-10-22 21:14:14,29806.59,29806.59,29806.59,29806.59,0.00393,0.23668639049483886,29807.945662179707,29811.22996773047,-3.2843055507619283,29810.545999999995,29820.967717001742,29800.124282998248,0.06991966535431664,0.0
2023-10-22 21:14:15,29806.59,29806.6,29806.59,29806.59,0.0132,0.3220611915752869,29807.737098767444,29810.8862664171,-3.1491676496552827,29809.961,29819.852450641385,29800.069549358614,0.06636339203117875,0.0
2023-10-22 21:14:16,29806.59,29806.59,29806.59,29806.59,0.05989,0.3294892915456842,29807.56062203399,29810.568024460277,-3.007402426286717,29809.376500000002,29818.55391914194,29800.199080858063,0.061574042932021913,0.0
2023-10-22 21:14:17,29806.59,29806.6,29806.59,29806.6,0.13985,50.0,29807.412834028764,29810.27409672248,-2.8612626937174355,29808.791999999998,29817.018971304416,29800.56502869558,0.055198287165872675,0.0013984999997761407
2023-10-22 21:14:18,29806.59,29806.6,29806.59,29806.6,0.04232,50.0,29807.287782639723,29810.001941409704,-2.7141587699807133,29808.207999999995,29815.15829147451,29801.25770852548,0.046633406976450964,0.0
2023-10-22 21:14:19,29806.59,29806.6,29806.59,29806.59,0.02497,50.0,29807.18043146438,29809.749205008986,-2.5687735446044826,29807.623500000005,29812.728627556713,29802.518372443297,0.03425383816128705,-0.00024969999996003023
2023-10-22 21:14:20,29806.6,29806.6,29806.59,29806.59,0.11927,39.99999999999999,29807.089595854475,29809.515189823134,-2.4255939686590864,29807.203,29810.956314886003,29803.449685114,0.025183945544988196,0.0
2023-10-22 21:14:21,29806.6,29806.6,29806.59,29806.6,0.02364,60.0,29807.014273415327,29809.299249836236,-2.2849764209095156,29806.895,29809.59006761986,29804.19993238014,0.01808351805755829,0.0002363999999621592
2023-10-22 21:14:22,29806.6,29806.6,29806.59,29806.59,0.50145,50.0,29806.9490005822,29809.09856466318,-2.149564080980781,29806.5935,29806.60328731097,29806.58371268903,6.56721202967471e-05,-0.005014499999197323
2023-10-22 21:14:23,29806.59,29806.6,29806.59,29806.6,0.01291,57.14285714285714,29806.89530818494,29808.91348579924,-2.0181776142999297,29806.5935,29806.60328731097,29806.58371268903,6.56721202967471e-05,0.00012909999997933483
2023-10-22 21:14:24,29806.59,29806.6,29806.59,29806.6,0.01251,57.14285714285714,29806.849876156484,29808.742116480775,-1.8922403242904693,29806.5935,29806.60328731097,29806.58371268903,6.56721202967471e-05,0.0
2023-10-22 21:14:25,29806.6,29806.6,29806.6,29806.6,0.0,57.14285714285714,29806.811433670868,29808.583441185903,-1.7720075150355115,29806.594,29806.604052592396,29806.583947407606,6.745213757310389e-05,0.0
2023-10-22 21:14:26,29806.59,29806.59,29806.59,29806.59,0.00169,42.857142857142854,29806.777366952272,29808.435778875835,-1.6584119235631078,29806.5935,29806.60328731097,29806.58371268903,6.56721202967471e-05,-1.68999999972948e-05
2023-10-22 21:14:27,29806.59,29806.6,29806.59,29806.6,0.01932,57.14285714285714,29806.750079728845,29808.2997952554,-1.5497155265547917,29806.593999999994,29806.60405259239,29806.5839474076,6.745213757310391e-05,0.00019319999996907428
2023-10-22 21:14:28,29806.6,29806.6,29806.6,29806.6,0.00408,57.14285714285714,29806.72699053979,29808.173884495744,-1.446893955951964,29806.5945,29806.604708452796,29806.584291547202,6.849794797649477e-05,0.0
2023-10-22 21:14:29,29806.59,29806.59,29806.59,29806.59,0.03,50.0,29806.705915072132,29808.05655971828,-1.350644646146975,29806.5945,29806.604708452796,29806.584291547202,6.849794797649477e-05,-0.00029999999995197865
2023-10-22 21:14:30,29806.59,29806.59,29806.59,29806.59,0.00539,50.0,29806.688081984114,29807.947925665074,-1.25984368096033,29806.5945,29806.604708452796,29806.584291547202,6.849794797649477e-05,0.0
2023-10-22 21:14:31,29806.59,29806.6,29806.59,29806.6,0.01211,50.0,29806.674530909637,29807.848079319512,-1.173548409875366,29806.594999999994,29806.60525988011,29806.584740119877,6.884302025636586e-05,0.00012109999998061539
2023-10-22 21:14:32,29806.59,29806.6,29806.59,29806.59,0.63632,44.44444444444444,29806.66152615431,29807.754888258805,-1.0933621044969186,29806.5945,29806.604708452796,29806.584291547202,6.849794797649477e-05,-0.006363199998981436
2023-10-22 21:14:33,29806.6,29806.6,29806.59,29806.6,0.01595,55.55555555555556,29806.652060592103,29807.669340980377,-1.01728038827423,29806.595,29806.605259880118,29806.584740119884,6.884302025636584e-05,0.00015949999997446867
2023-10-22 21:14:34,29806.6,29806.6,29806.59,29806.59,0.0581,50.0,29806.642512808703,29807.589389796645,-0.9468769879422325,29806.595,29806.605259880118,29806.584740119884,6.884302025636584e-05,-0.0005809999999069987
2023-10-22 21:14:35,29806.59,29806.6,29806.59,29806.6,0.04171,50.0,29806.635972376593,29807.51610166356,-0.8801292869684403,29806.595499999996,29806.60570845279,29806.585291547202,6.849794565400397e-05,0.00041709999993323434
2023-10-22 21:14:36,29806.59,29806.6,29806.59,29806.59,0.17313,50.0,29806.62889970327,29807.447501540333,-0.8186018370615784,29806.595500000003,29806.605708452797,29806.58529154721,6.849794565400396e-05,-0.001731299999722869
2023-10-22 21:14:37,29806.59,29806.6,29806.59,29806.59,0.15806,44.44444444444444,29806.62291513354,29807.383982907715,-0.7610677741758991,29806.595,29806.605259880118,29806.584740119884,6.884302025636584e-05,0.0
2023-10-22 21:14:38,29806.59,29806.59,29806.59,29806.59,0.0,44.44444444444444,29806.61785126684,29807.325169358995,-0.7073180921543099,29806.5945,29806.604708452796,29806.584291547202,6.849794797649477e-05,0.0
2023-10-22 21:14:39,29806.6,29806.6,29806.59,29806.6,0.13703,50.0,29806.6151049181,29807.27145311018,-0.6563481920820777,29806.594999999994,29806.60525988011,29806.584740119877,6.884302025636586e-05,0.0013702999997806547
2023-10-22 21:14:40,29806.59,29806.59,29806.59,29806.59,0.39073,50.0,29806.611242623007,29807.22097510202,-0.6097324790134735,29806.595,29806.605259880118,29806.584740119884,6.884302025636584e-05,-0.003907299999374555
2023-10-22 21:14:41,29806.6,29806.6,29806.59,29806.59,0.01074,44.44444444444444,29806.60797452716,29807.174236205574,-0.5662616784138663,29806.5945,29806.604708452796,29806.584291547202,6.849794797649477e-05,0.0
2023-10-22 21:14:42,29806.59,29806.59,29806.59,29806.59,0.01442,44.44444444444444,29806.60520921529,29807.130959449605,-0.5257502343156375,29806.5945,29806.604708452796,29806.584291547202,6.849794797649477e-05,0.0
2023-10-22 21:14:43,29806.59,29806.59,29806.59,29806.59,0.0,50.0,29806.602869336013,29807.09088837926,-0.48801904324864154,29806.593999999994,29806.60405259239,29806.5839474076,6.745213757310391e-05,0.0
2023-10-22 21:14:44,29806.59,29806.6,29806.59,29806.6,0.01389,55.55555555555556,29806.602427899707,29807.054526277097,-0.4520983773909393,29806.594,29806.604052592396,29806.583947407606,6.745213757310389e-05,0.00013889999997776612
2023-10-22 21:14:45,29806.59,29806.59,29806.59,29806.59,0.0601,44.44444444444444,29806.600515915135,29807.02011692324,-0.4196010081032,29806.5935,29806.60328731097,29806.58371268903,6.56721202967471e-05,-0.0006009999999037973
2023-10-22 21:14:46,29806.59,29806.59,29806.59,29806.59,0.00342,50.0,29806.598898082037,29806.988256410405,-0.3893583283679618,29806.5935,29806.60328731097,29806.58371268903,6.56721202967471e-05,0.0
2023-10-22 21:14:47,29806.6,29806.6,29806.59,29806.6,0.00547,50.0,29806.59906760788,29806.959496676303,-0.36042906842340017,29806.5935,29806.60328731097,29806.58371268903,6.56721202967471e-05,5.4699999991244113e-05
2023-10-22 21:14:48,29806.59,29806.59,29806.59,29806.59,0.00146,50.0,29806.597672591284,29806.932126552132,-0.33445396084789536,29806.593,29806.60240335233,29806.58359664767,6.309578777414624e-05,-1.4599999997662962e-05
2023-10-22 21:14:49,29806.59,29806.6,29806.59,29806.59,0.01346,42.857142857142854,29806.596492192624,29806.906783844566,-0.3102916519419523,29806.593,29806.60240335233,29806.58359664767,6.309578777414624e-05,0.0
2023-10-22 21:14:50,29806.6,29809.27,29806.6,29809.27,1.85599,98.90510948922264,29807.007801086067,29807.081836893118,-0.07403580705067725,29806.727000000003,29807.924156280467,29805.529843719538,0.008032792600574335,4.97405320000054
2023-10-22 21:14:51,29809.27,29809.27,29809.27,29809.27,0.06247,98.90510948922264,29807.35583168821,29807.243923049184,0.11190863902811543,29806.860500000003,29808.50858629113,29805.212413708876,0.01105843596729467,0.0
2023-10-22 21:14:52,29809.27,29809.27,29809.27,29809.27,0.3428,98.90510948922264,29807.650319120796,29807.39400282332,0.25631629747658735,29806.994499999993,29808.955986815712,29805.033013184275,0.013161251904942462,0.0
2023-10-22 21:14:53,29809.27,29809.28,29809.27,29809.28,0.00277,98.90510948922264,29807.90103925606,29807.53370631789,0.3673329381708754,29807.1285,29809.328215532278,29804.92878446772,0.01475966081253877,2.769999999556603e-05
2023-10-22 21:14:54,29809.28,29809.28,29809.28,29809.28,0.0,99.26739926751446,29808.11318706282,29807.663061405452,0.45012565736760735,29807.263,29809.64544544904,29804.880554550957,0.015985670667194633,0.0
2023-10-22 21:14:55,29809.27,29809.27,29809.27,29809.27,0.01797,98.90510948922264,29808.291158283922,29807.782093893937,0.5090643899857241,29807.396500000003,29809.91770501719,29804.875294982816,0.016916640251937,-0.00017969999997123523
2023-10-22 21:14:56,29809.28,29809.28,29809.28,29809.28,0.02401,98.90909090926121,29808.443287778704,29807.893049901795,0.5502378769087954,29807.531,29810.155924259907,29804.90607574009,0.017612490346200476,0.00024009999996156694
2023-10-22 21:14:57,29809.28,29809.28,29809.27,29809.28,0.02255,98.90909090926121,29808.572012735825,29807.995786946107,0.5762257897185918,29807.665499999996,29810.362098052068,29804.968901947923,0.018093319331382453,0.0
2023-10-22 21:14:58,29809.28,29809.28,29809.27,29809.27,0.01745,98.54545454568161,29808.679395391853,29808.090173098248,0.5892222936054168,29807.7995,29810.53710921468,29805.06189078532,0.018368408675592175,-0.0001744999999720676
2023-10-22 21:14:59,29809.27,29809.28,29809.27,29809.27,0.05606,98.90510948922264,29808.770257639262,29808.17756768356,0.5926899557016441,29807.933,29810.68468924226,29805.18131075774,0.018462798089762943,0.0
2023-10-22 21:15:00,29809.28,29809.28,29809.27,29809.28,0.04873,98.90909090926121,29808.848679540915,29808.259229336632,0.5894502042829117,29808.067499999997,29810.805727433104,29805.32927256689,0.01837239152190365,0.00048729999992199737
2023-10-22 21:15:01,29809.27,29809.28,29809.27,29809.28,0.01538,98.90510948922264,29808.91503653462,29808.334841978365,0.5801945562561741,29808.202,29810.898599027943,29805.50540097206,0.01809300022820755,0.0
2023-10-22 21:15:02,29809.27,29809.28,29809.27,29809.27,0.02175,98.90510948922264,29808.969646298523,29808.40411294293,0.5655333555914694,29808.336,29810.960711713815,29805.711288286184,0.017610588620683064,-0.00021749999996518453
2023-10-22 21:15:03,29809.28,29809.28,29809.27,29809.27,0.31005,98.90510948922264,29809.01585456029,29808.468252724935,0.5476018353547261,29808.47,29810.99098560542,29805.949014394584,0.01691455888488796,0.0
2023-10-22 21:15:04,29809.27,29809.28,29809.27,29809.27,0.42888,50.0,29809.054953858707,29808.527641411976,0.52731244673123,29808.603499999997,29810.986538971243,29806.22046102875,0.015988934008570356,0.0
